	x	y	scan1	scan2	boolean_x	boolean_y	combination
0	-7.31069114087638	-7.020451625295905	1730.0	2070.0	True	True	Both identifications are reported
1	-8.665546248849068	-9.266000713461613	2139.0	1754.0	True	True	Both identifications are reported
2	-21.317854923626168	-6.280668713016273	2218.0	8121.0	True	True	Both identifications are reported
3	-20.625251653989896	-6.280668713016273	2229.0	8121.0	True	True	Both identifications are reported
4	-21.171984935776024	-8.943095148663527	2232.0	2124.0	True	True	Both identifications are reported
5	-24.512861624522813	-13.534617148551582	2237.0	3980.0	True	True	Both identifications are reported
6	-24.047691990337874	-8.943095148663527	2253.0	2124.0	True	True	Both identifications are reported
7	-19.946921556516582	-4.835647144215563	2299.0	9402.0	True	True	Both identifications are reported
8	-19.686132779630846	-4.835647144215563	2301.0	9402.0	True	True	Both identifications are reported
9	-28.609064892896622	-4.835647144215563	2306.0	9402.0	True	True	Both identifications are reported
10	-17.518557371497696	-4.835647144215563	2314.0	9402.0	True	True	Both identifications are reported
11	-19.4145392704915	-4.835647144215563	2330.0	9402.0	True	True	Both identifications are reported
12	-9.575118363368933	-11.146910470148134	2345.0	2223.0	True	True	Both identifications are reported
13	-6.482804102050026	-3.5095919984939887	2348.0	4436.0	True	True	Both identifications are reported
14	-7.931814138253839	-4.853871964321762	2363.0	4176.0	True	True	Both identifications are reported
15	-6.006123085058789	-3.5095919984939887	2390.0	4436.0	True	True	Both identifications are reported
16	-19.193141970481182	-4.835647144215563	2398.0	9402.0	True	True	Both identifications are reported
17	-30.127843727251708	-4.835647144215563	2425.0	9402.0	True	True	Both identifications are reported
18	-30.05551732784983	-4.835647144215563	2432.0	9402.0	True	True	Both identifications are reported
19	-10.52432881167557	-5.094743951251549	2462.0	2573.0	True	True	Both identifications are reported
20	-14.202040356262804	-4.835647144215563	2488.0	9402.0	True	True	Both identifications are reported
21	-22.563837352959244	-4.835647144215563	2530.0	9402.0	True	True	Both identifications are reported
22	-20.838631997765024	-4.835647144215563	2537.0	9402.0	True	True	Both identifications are reported
23	-4.106238237942057	-4.835647144215563	2555.0	9402.0	True	True	Both identifications are reported
24	-5.0	-4.935542010773082	2580.0	1893.0	True	True	Both identifications are reported
25	-7.536107011014093	-4.835647144215563	2593.0	9402.0	True	True	Both identifications are reported
26	-10.935542010773082	-4.835647144215563	2600.0	9402.0	True	True	Both identifications are reported
27	-10.58335949266172	-4.835647144215563	2605.0	9402.0	True	True	Both identifications are reported
28	-19.298432014944073	-4.835647144215563	2611.0	9402.0	True	True	Both identifications are reported
29	-14.54515513999149	-4.835647144215563	2628.0	9402.0	True	True	Both identifications are reported
30	-14.306273051076353	-4.835647144215563	2635.0	9402.0	True	True	Both identifications are reported
31	-9.139063379299905	-4.835647144215563	2684.0	9402.0	True	True	Both identifications are reported
32	-14.886056647693163	-4.835647144215563	2733.0	9402.0	True	True	Both identifications are reported
33	-15.22548303427145	-4.835647144215563	2740.0	9402.0	True	True	Both identifications are reported
34	-9.882728704344236	-4.835647144215563	2794.0	9402.0	True	True	Both identifications are reported
35	-8.882728704344236	-2.1853819487243666	2804.0	8023.0	True	True	Both identifications are reported
36	-9.570247719997592	-4.7594507517174005	2871.0	1988.0	True	True	Both identifications are reported
37	-2.746674112434519	-3.1813532163598706	3379.0	1924.0	True	True	Both identifications are reported
38	-13.298432014944073	-3.1813532163598706	3774.0	1924.0	True	True	Both identifications are reported
39	-17.507239610973162	-3.1813532163598706	3788.0	1924.0	True	True	Both identifications are reported
40	-13.2580609222708	-3.075694657050903	3839.0	5076.0	True	False	Only one identification is reported
41	-14.480172006224281	-3.075694657050903	3850.0	5076.0	True	False	Only one identification is reported
42	-14.411168274405792	-14.199282921717614	3854.0	5653.0	True	True	Both identifications are reported
43	-15.493494967595128	-3.1813532163598706	3855.0	1924.0	True	True	Both identifications are reported
44	-12.835647144215564	-3.075694657050903	3875.0	5076.0	True	True	Both identifications are reported
45	-12.092588639225413	-3.075694657050903	3878.0	5076.0	True	False	Only one identification is reported
46	-7.27083521030723	-4.935542010773082	3924.0	1893.0	True	True	Both identifications are reported
47	-15.950781977329818	-14.199282921717614	3944.0	5653.0	True	True	Both identifications are reported
48	-17.38933983691012	-3.1813532163598706	3951.0	1924.0	True	True	Both identifications are reported
49	-15.15552282425432	-3.075694657050903	3958.0	5076.0	True	False	Only one identification is reported
50	-14.623423042943488	-14.199282921717614	3965.0	5653.0	True	True	Both identifications are reported
51	-15.747146969020108	-14.199282921717614	3977.0	5653.0	True	True	Both identifications are reported
52	-13.534617148551582	-21.317854923626168	3980.0	2218.0	True	True	Both identifications are reported
53	-18.27327279097343	-3.1813532163598706	3998.0	1924.0	True	True	Both identifications are reported
54	-18.28819277095881	-4.935542010773082	4045.0	1893.0	True	True	Both identifications are reported
55	-17.84163750790475	-12.860120913598763	4078.0	5431.0	True	True	Both identifications are reported
56	-14.714442690992227	-3.1813532163598706	4084.0	1924.0	True	True	Both identifications are reported
57	-14.787812395596042	-14.199282921717614	4091.0	5653.0	True	True	Both identifications are reported
58	-19.33068311943389	-6.482804102050026	4119.0	2348.0	True	True	Both identifications are reported
59	-10.329754146925875	-14.199282921717614	4122.0	5653.0	True	True	Both identifications are reported
60	-12.296708621881338	-4.935542010773082	4133.0	1893.0	True	True	Both identifications are reported
61	-15.341988603342887	-3.1813532163598706	4152.0	1924.0	True	True	Both identifications are reported
62	-4.91721462968355	-4.939302159646388	4172.0	4543.0	True	True	Both identifications are reported
63	-4.853871964321762	-6.482804102050026	4176.0	2348.0	True	True	Both identifications are reported
64	-16.087777943467586	-8.779891911959945	4204.0	6125.0	True	True	Both identifications are reported
65	-6.876148359032914	-6.482804102050026	4205.0	2348.0	True	True	Both identifications are reported
66	-10.628932137728263	-3.1813532163598706	4228.0	1924.0	True	True	Both identifications are reported
67	-6.392544976785332	-6.482804102050026	4238.0	2348.0	True	True	Both identifications are reported
68	-5.772113295386326	-6.482804102050026	4245.0	2348.0	True	True	Both identifications are reported
69	-7.6777807052660805	-6.482804102050026	4252.0	2348.0	True	True	Both identifications are reported
70	-12.148741651280925	-5.54515513999149	4275.0	6013.0	True	True	Both identifications are reported
71	-16.27490547891853	-4.91721462968355	4308.0	4172.0	True	True	Both identifications are reported
72	-11.503070351926786	-9.266000713461613	4310.0	1754.0	True	True	Both identifications are reported
73	-5.2262135550188065	-6.482804102050026	4320.0	2348.0	True	True	Both identifications are reported
74	-8.126098402135538	-6.482804102050026	4336.0	2348.0	True	True	Both identifications are reported
75	-6.863279432843593	-6.482804102050026	4343.0	2348.0	True	True	Both identifications are reported
76	-5.614393726401688	-6.482804102050026	4351.0	2348.0	True	True	Both identifications are reported
77	-4.705533773838407	-3.1813532163598706	4387.0	1924.0	True	True	Both identifications are reported
78	-7.978810700930062	-5.54515513999149	4409.0	6013.0	True	True	Both identifications are reported
79	-4.562249437179612	-3.1813532163598706	4554.0	1924.0	True	True	Both identifications are reported
80	-3.9553980137428275	-6.021363051615526	4604.0	5243.0	True	False	Only one identification is reported
81	-14.55129368009492	-2.0609426429621167	4646.0	6690.0	True	False	Only one identification is reported
82	-3.718710906333347	-3.1813532163598706	4652.0	1924.0	True	True	Both identifications are reported
83	-12.366531544420413	-9.446116973356126	4688.0	2225.0	True	True	Both identifications are reported
84	-11.987162775294827	-2.0609426429621167	4735.0	6690.0	True	False	Only one identification is reported
85	-15.090979145788843	-2.0609426429621167	4742.0	6690.0	True	False	Only one identification is reported
86	-2.9457200322455	-5.636388020107856	4835.0	4442.0	True	False	Only one identification is reported
87	-4.493494967595128	-2.5424208530042374	4842.0	6055.0	False	True	Only one identification is reported
88	-3.9135567358429015	-5.636388020107856	4861.0	4442.0	True	False	Only one identification is reported
89	-2.179601477296018	-6.642065152999546	4880.0	7354.0	False	True	Only one identification is reported
90	-4.5934598195660445	-4.939302159646388	4920.0	4543.0	True	True	Both identifications are reported
91	-9.454692883534175	-3.0253823946949225	4976.0	4470.0	True	False	Only one identification is reported
92	-3.8546746303723	-5.636388020107856	4996.0	4442.0	True	False	Only one identification is reported
93	-9.892790030352131	-3.0253823946949225	5002.0	4470.0	True	False	Only one identification is reported
94	-3.8153141895002984	-5.636388020107856	5006.0	4442.0	True	False	Only one identification is reported
95	-4.97061622231479	-2.0955915007263135	5012.0	8014.0	True	False	Only one identification is reported
96	-13.285670240254767	-5.187755303199631	5057.0	5470.0	True	True	Both identifications are reported
97	-19.568636235841012	-5.187755303199631	5071.0	5470.0	True	True	Both identifications are reported
98	-3.075694657050903	-3.5911243266235773	5076.0	8985.0	True	False	Only one identification is reported
99	-11.068033885271827	-2.171954478152317	5078.0	6177.0	True	False	Only one identification is reported
100	-14.041436116778032	-2.171954478152317	5086.0	6177.0	True	False	Only one identification is reported
101	-3.517709676787201	-3.0253823946949225	5136.0	4470.0	True	False	Only one identification is reported
102	-3.8412141565565796	-3.0253823946949225	5151.0	4470.0	True	False	Only one identification is reported
103	-13.074172425375258	-10.510041520575164	5165.0	2244.0	True	True	Both identifications are reported
104	-15.61798295742513	-10.510041520575164	5180.0	2244.0	True	True	Both identifications are reported
105	-4.377785977033705	-9.928117992693874	5188.0	4784.0	True	True	Both identifications are reported
106	-7.002176919254275	-11.75448733218585	5225.0	6220.0	True	True	Both identifications are reported
107	-4.559090917934783	-2.7139864040137684	5234.0	4555.0	True	False	Only one identification is reported
108	-5.939302159646388	-2.7139864040137684	5240.0	4555.0	True	False	Only one identification is reported
109	-13.610833915635467	-4.703334809738469	5242.0	2418.0	True	True	Both identifications are reported
110	-11.136677139879543	-4.703334809738469	5254.0	2418.0	True	True	Both identifications are reported
111	-3.279783869776999	-2.7139864040137684	5327.0	4555.0	False	False	No identifications are reported
112	-12.860120913598763	-6.798602875679548	5431.0	4106.0	True	True	Both identifications are reported
113	-7.465973893943865	-4.351639989019068	5437.0	5265.0	True	True	Both identifications are reported
114	-3.0599862328347562	-3.0253823946949225	5463.0	4470.0	True	False	Only one identification is reported
115	-3.1855812513690824	-2.5813281848401766	5467.0	7988.0	True	True	Both identifications are reported
116	-12.471083299722345	-3.0253823946949225	5481.0	4470.0	True	False	Only one identification is reported
117	-8.785156151952302	-9.454692883534175	5499.0	4976.0	True	True	Both identifications are reported
118	-17.20342566678957	-4.634512015109101	5505.0	7561.0	True	False	Only one identification is reported
119	-10.342944147142896	-9.454692883534175	5536.0	4976.0	True	True	Both identifications are reported
120	-5.562249437179612	-3.9428663281432823	5554.0	7776.0	True	True	Both identifications are reported
121	-3.1981094396152483	-2.9717948800945573	5555.0	6653.0	False	False	No identifications are reported
122	-12.619788758288394	-9.266000713461613	5614.0	1754.0	True	True	Both identifications are reported
123	-7.295849483160201	-2.7166625815975083	5652.0	7089.0	True	True	Both identifications are reported
124	-14.199282921717614	-2.581574405531411	5653.0	3578.0	True	False	Only one identification is reported
125	-4.761953896871205	-5.0726296369609765	5673.0	8064.0	True	True	Both identifications are reported
126	-5.321481620959886	-5.0726296369609765	5683.0	8064.0	True	True	Both identifications are reported
127	-5.701146923590294	-3.517709676787201	5684.0	5136.0	True	False	Only one identification is reported
128	-4.559090917934783	-2.1020437942483765	5698.0	8218.0	True	False	Only one identification is reported
129	-6.1904402853647325	-2.971987345592869	5835.0	8581.0	True	False	Only one identification is reported
130	-8.96657624451305	-7.442492798094342	5849.0	6237.0	True	True	Both identifications are reported
131	-9.441291429466835	-7.442492798094342	5866.0	6237.0	True	True	Both identifications are reported
132	-12.279840696594043	-4.703334809738469	5953.0	2418.0	True	True	Both identifications are reported
133	-11.204815410317575	-4.703334809738469	5961.0	2418.0	True	True	Both identifications are reported
134	-12.021819483062586	-4.493494967595128	5971.0	4842.0	True	True	Both identifications are reported
135	-10.913640169325252	-4.493494967595128	6010.0	4842.0	True	False	Only one identification is reported
136	-5.54515513999149	-2.971987345592869	6013.0	8581.0	True	False	Only one identification is reported
137	-9.747146969020108	-7.991399828238082	6025.0	1869.0	True	True	Both identifications are reported
138	-7.22767829327708	-4.703334809738469	6048.0	2418.0	True	True	Both identifications are reported
139	-7.1904402853647325	-7.991399828238082	6058.0	1869.0	True	True	Both identifications are reported
140	-9.714442690992227	-2.983669352764419	6066.0	2374.0	True	False	Only one identification is reported
141	-10.7281583934635	-4.423658649794207	6114.0	4059.0	True	False	Only one identification is reported
142	-16.27901425584626	-6.1904402853647325	6142.0	5835.0	True	True	Both identifications are reported
143	-23.906578314837766	-6.1904402853647325	6157.0	5835.0	True	True	Both identifications are reported
144	-12.067019178076801	-4.634512015109101	6164.0	7561.0	True	False	Only one identification is reported
145	-13.744727494896694	-4.634512015109101	6173.0	7561.0	True	False	Only one identification is reported
146	-11.75448733218585	-9.785156151952302	6220.0	8400.0	True	True	Both identifications are reported
147	-7.442492798094342	-6.1904402853647325	6237.0	5835.0	True	True	Both identifications are reported
148	-10.774690718274137	-9.785156151952302	6238.0	8400.0	True	True	Both identifications are reported
149	-11.995678626217357	-6.1904402853647325	6249.0	5835.0	True	True	Both identifications are reported
150	-3.1886802171166204	-4.714442690992226	6282.0	7068.0	True	True	Both identifications are reported
151	-5.847711655616943	-4.714442690992226	6293.0	7068.0	True	True	Both identifications are reported
152	-7.085656842880559	-7.295849483160201	6433.0	5652.0	True	True	Both identifications are reported
153	-2.2695735394739556	-10.257274868695301	6674.0	4877.0	False	True	Only one identification is reported
154	-2.0609426429621167	-7.815308569182402	6690.0	4631.0	False	True	Only one identification is reported
155	-2.792824940559389	-10.257274868695301	6696.0	4877.0	True	True	Both identifications are reported
156	-2.0368215091062374	-5.73754891026957	6842.0	1867.0	False	True	Only one identification is reported
157	-10.428291168191313	-3.1886802171166204	6892.0	6282.0	True	True	Both identifications are reported
158	-13.385102783966865	-2.581574405531411	6910.0	3578.0	True	False	Only one identification is reported
159	-9.669586226650809	-10.718966632752272	6926.0	4108.0	True	True	Both identifications are reported
160	-12.387216143280265	-3.1981094396152483	6930.0	5555.0	True	False	Only one identification is reported
161	-8.164943898279883	-6.1904402853647325	6969.0	5835.0	True	True	Both identifications are reported
162	-13.0268721464003	-11.75448733218585	6972.0	6220.0	True	True	Both identifications are reported
163	-13.423658649794207	-11.75448733218585	6982.0	6220.0	True	True	Both identifications are reported
164	-15.131943638176958	-11.75448733218585	6991.0	6220.0	True	True	Both identifications are reported
165	-6.950781977329818	-6.1904402853647325	6993.0	5835.0	True	True	Both identifications are reported
166	-5.168770306132936	-6.1904402853647325	7083.0	5835.0	True	True	Both identifications are reported
167	-2.7166625815975083	-3.2334324868194013	7089.0	8127.0	True	True	Both identifications are reported
168	-8.274088367704952	-7.815308569182402	7364.0	4631.0	True	True	Both identifications are reported
169	-6.1180450286604	-7.815308569182402	7435.0	4631.0	True	True	Both identifications are reported
170	-10.164943898279883	-4.939302159646388	7546.0	4543.0	True	True	Both identifications are reported
171	-7.913640169325252	-4.939302159646388	7549.0	4543.0	True	True	Both identifications are reported
172	-14.935542010773082	-7.815308569182402	7598.0	4631.0	True	True	Both identifications are reported
173	-4.47755576649368	-3.5095919984939887	7602.0	4436.0	True	True	Both identifications are reported
174	-18.79317412396815	-3.0261593798313853	7620.0	8442.0	True	False	Only one identification is reported
175	-18.459670525209127	-7.815308569182402	7626.0	4631.0	True	True	Both identifications are reported
176	-11.97469413473523	-3.0261593798313853	7654.0	8442.0	True	True	Both identifications are reported
177	-11.244125144327509	-7.815308569182402	7658.0	4631.0	True	True	Both identifications are reported
178	-15.494850021680094	-11.75448733218585	7732.0	6220.0	True	True	Both identifications are reported
179	-5.449771646944906	-6.482804102050026	7739.0	2348.0	True	True	Both identifications are reported
180	-4.681936665037238	-5.54515513999149	7742.0	6013.0	True	True	Both identifications are reported
181	-13.886056647693163	-11.75448733218585	7745.0	6220.0	True	True	Both identifications are reported
182	-9.034798298974088	-3.1981094396152483	7762.0	5555.0	True	True	Both identifications are reported
183	-5.709965388637482	-7.295849483160201	7763.0	5652.0	True	True	Both identifications are reported
184	-13.367542707815275	-11.75448733218585	7778.0	6220.0	True	True	Both identifications are reported
185	-6.284832642151542	-4.91721462968355	7796.0	4172.0	True	True	Both identifications are reported
186	-7.261219441515631	-6.1904402853647325	7804.0	5835.0	True	True	Both identifications are reported
187	-7.375717904164332	-6.1904402853647325	7860.0	5835.0	True	True	Both identifications are reported
188	-2.5967215822647614	-8.274088367704952	7866.0	7364.0	False	True	Only one identification is reported
189	-2.2243929011341588	-2.0955915007263135	7874.0	8014.0	True	False	Only one identification is reported
190	-3.2869900507394636	-2.0955915007263135	7895.0	8014.0	True	False	Only one identification is reported
191	-4.892790030352131	-5.931814138253839	7922.0	2230.0	True	True	Both identifications are reported
192	-8.692503962086787	-4.761953896871205	7923.0	5673.0	True	True	Both identifications are reported
193	-12.657577319177793	-5.562249437179612	7928.0	5554.0	True	True	Both identifications are reported
194	-21.12726117252733	-2.5967215822647614	7934.0	7866.0	True	False	Only one identification is reported
195	-8.321481620959887	-4.761953896871205	7984.0	5673.0	True	True	Both identifications are reported
196	-18.366531544420415	-2.5967215822647614	7995.0	7866.0	True	False	Only one identification is reported
197	-8.233587152887601	-4.761953896871205	8000.0	5673.0	True	True	Both identifications are reported
198	-23.642065152999546	-21.317854923626168	8008.0	2218.0	True	True	Both identifications are reported
199	-2.563954279818212	-7.295849483160201	8012.0	5652.0	True	True	Both identifications are reported
200	-10.014573525916997	-5.562249437179612	8018.0	5554.0	True	True	Both identifications are reported
201	-11.555955204081924	-5.562249437179612	8025.0	5554.0	True	True	Both identifications are reported
202	-12.76447155309245	-11.452225294612177	8029.0	2922.0	True	True	Both identifications are reported
203	-4.510041520575165	-7.295849483160201	8032.0	5652.0	True	True	Both identifications are reported
204	-18.05700040663396	-11.75448733218585	8036.0	6220.0	True	True	Both identifications are reported
205	-13.213248577854438	-7.991399828238082	8056.0	1869.0	True	True	Both identifications are reported
206	-5.0726296369609765	-4.559090917934783	8064.0	5698.0	True	True	Both identifications are reported
207	-12.681936665037238	-16.82390874094432	8067.0	1816.0	True	True	Both identifications are reported
208	-16.291579099865288	-2.5967215822647614	8068.0	7866.0	True	False	Only one identification is reported
209	-15.108462542327436	-11.75448733218585	8078.0	6220.0	True	True	Both identifications are reported
210	-21.943095148663527	-7.991399828238082	8081.0	1869.0	True	True	Both identifications are reported
211	-8.667561540084394	-16.82390874094432	8095.0	1816.0	True	True	Both identifications are reported
212	-14.856985199745905	-2.5967215822647614	8140.0	7866.0	True	False	Only one identification is reported
213	-15.913640169325252	-7.991399828238082	8154.0	1869.0	True	True	Both identifications are reported
214	-15.131943638176958	-11.75448733218585	8263.0	6220.0	True	True	Both identifications are reported
215	-11.681936665037238	-11.75448733218585	8354.0	6220.0	True	True	Both identifications are reported
216	-10.289036881004725	-11.75448733218585	8363.0	6220.0	True	True	Both identifications are reported
217	-3.0261593798313853	-2.7756162339765673	8442.0	8413.0	True	True	Both identifications are reported
218	-5.619788758288394	-6.1904402853647325	8587.0	5835.0	True	True	Both identifications are reported
219	-6.492144128304169	-6.1904402853647325	8603.0	5835.0	True	True	Both identifications are reported
220	-7.400116927926312	-6.1904402853647325	8657.0	5835.0	True	True	Both identifications are reported
221	-2.180482912583236	-9.040958607678906	9268.0	3900.0	False	True	Only one identification is reported
222	-10.826813731587725	-2.5967215822647614	9285.0	7866.0	True	False	Only one identification is reported
223	-5.471083299722345	-6.1904402853647325	9677.0	5835.0	True	True	Both identifications are reported
224	-11.324221658325914	-3.1813532163598706	9777.0	1924.0	True	True	Both identifications are reported
225	-5.493494967595128	-5.223298816011589	9783.0	1733.0	True	True	Both identifications are reported
226	-7.291579099865287	-5.223298816011589	9806.0	1733.0	True	True	Both identifications are reported
227	-6.448550002027125	-3.075694657050903	10147.0	5076.0	True	True	Both identifications are reported
228	-8.581698708680255	-3.1813532163598706	10153.0	1924.0	True	True	Both identifications are reported
229	-7.576754126063192	-3.1813532163598706	10538.0	1924.0	True	True	Both identifications are reported
230	-7.396855627379818	-3.1886802171166204	10588.0	6282.0	True	True	Both identifications are reported
231	-9.67366413907125	-3.1813532163598706	10916.0	1924.0	True	True	Both identifications are reported
232	-4.319664486585436	-3.1813532163598706	10926.0	1924.0	True	True	Both identifications are reported
233	-4.549750891680639	-5.223298816011589	10945.0	1733.0	True	True	Both identifications are reported
234	-5.694648630553377	-3.1813532163598706	11259.0	1924.0	True	True	Both identifications are reported
235	-5.221125527997261	-5.223298816011589	11281.0	1733.0	True	True	Both identifications are reported
236	-5.349692476868063	-5.223298816011589	11625.0	1733.0	True	True	Both identifications are reported
237	-24.512861624522813	-6.280668713016273	2237.0	8121.0	True	True	Both identifications are reported
238	-19.686132779630846	-3.242042788133535	2301.0	9414.0	True	False	Only one identification is reported
239	-17.518557371497696	-3.242042788133535	2314.0	9414.0	True	False	Only one identification is reported
240	-19.4145392704915	-3.242042788133535	2330.0	9414.0	True	False	Only one identification is reported
